"issuer_ca_id","issuer_name","id","common_name","name_value","entry_timestamp","not_before","not_after","serial_number"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3701860194,"hafnium.prg.dtu.dk","hafnium.prg.dtu.dk","2020-11-26T23:30:49.704","2020-11-26T22:30:49","2021-02-24T22:30:49","048f9ff0258ebf84bbd773cc5655f4b70fb8"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3701702625,"www.dtu.dk","www.bfi.byg.dtu.dk
www.dtu.dk
www.dyncon-orc.mek.dtu.dk
www.ems.elektro.dtu.dk
www.energi.case.dtu.dk
www.es.man.dtu.dk
www.innovation.man.dtu.dk
www.iptop.transport.dtu.dk
www.se.byg.dtu.dk
www.sustainability.man.dtu.dk
www.sys.man.dtu.dk","2020-11-26T22:46:27.909","2020-11-26T00:00:00","2021-11-26T23:59:59","00b37e679c98d1cc0415ee17be144fa444"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3696113908,"www.student.dtu.dk","www.student.dtu.dk","2020-11-25T15:13:34.324","2020-11-25T14:13:34","2021-02-23T14:13:34","04cb95030f0a8d972477554aec05048daa2d"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3695149970,"cloud-t1.eitlab.diplom.dtu.dk","cloud-t1.eitlab.diplom.dtu.dk","2020-11-25T09:57:03.308","2020-11-25T08:57:02","2021-02-23T08:57:02","04a337d2649c10830677bb84d2d346a1e86e"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3691883720,"mathcore.dtu.dk","mathcore.dtu.dk
www.mathcore.dtu.dk","2020-11-24T15:57:12.742","2020-11-24T14:57:12","2021-02-22T14:57:12","04b7824ca6b35492c82f2dfcd0b35c169c8c"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3691887819,"intern.hackerlab.dtu.dk","intern.hackerlab.dtu.dk","2020-11-24T15:57:07.017","2020-11-24T14:57:06","2021-02-22T14:57:06","04b47abf6edbe493d610a1f81c415e5185cc"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3691883606,"www-devel.hackerlab.dtu.dk","www-devel.hackerlab.dtu.dk","2020-11-24T15:57:01.804","2020-11-24T14:57:01","2021-02-22T14:57:01","045a62cddd9507641eb580fc104f5f56842f"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3691885528,"www.hackerlab.dtu.dk","www.hackerlab.dtu.dk","2020-11-24T15:56:30.172","2020-11-24T14:56:28","2021-02-22T14:56:28","0403de72dd2b1c40228736a172d03089cfd2"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3690101689,"onlinecareerevents.com","jobbank.dtu.dk","2020-11-24T07:20:09.097","2020-11-24T06:20:08","2021-02-22T06:20:08","03eca186d32d682b7c11fd1eca5a5d35cbc2"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3687964220,"karakterer.dtu.dk","karakterer.dtu.dk","2020-11-23T20:54:15.538","2020-11-23T19:54:15","2021-02-21T19:54:15","03c9fb909294b00a6eaf7ae23f5349900ede"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3686959053,"*.dev.crm.dtu.dk","*.dev.crm.dtu.dk
dev.crm.dtu.dk","2020-11-23T15:20:34.027","2020-11-23T00:00:00","2021-11-23T23:59:59","6b74764b062601ad3c58a21090f89996"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3686876090,"*.test.crm.dtu.dk","*.test.crm.dtu.dk
test.crm.dtu.dk","2020-11-23T14:53:24.677","2020-11-23T00:00:00","2021-11-23T23:59:59","487e86c931656fd10789c9e645a63950"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3686736357,"login.ait.dtu.dk","login.ait.dtu.dk
www.login.ait.dtu.dk","2020-11-23T14:07:27.724","2020-11-23T00:00:00","2021-11-23T23:59:59","00a17b2a86af6d2fe8fc443de8909cdc31"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677766478,"r3.man.dtu.dk","r3.man.dtu.dk","2020-11-21T15:03:19.534","2020-11-21T14:03:19","2021-02-19T14:03:19","04512d0f0153d12caaf6ffda6259b4ef9be5"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677129990,"www.risk-point.dk","crypto-party.it.env.dtu.dk
doc.it.env.dtu.dk
keys.env.dtu.dk","2020-11-21T11:28:56.112","2020-11-21T10:28:55","2021-02-19T10:28:55","04ddcc51ed44907650349d6851e6432781ef"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677129317,"www.impact.env.dtu.dk","www.impact.env.dtu.dk","2020-11-21T11:28:49.627","2020-11-21T10:28:49","2021-02-19T10:28:49","044358d025b90c80a27376115990b46b62af"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677128620,"vwww2.env.dtu.dk","vwww2.env.dtu.dk","2020-11-21T11:28:38.589","2020-11-21T10:28:38","2021-02-19T10:28:38","03b3b1c7582deaa40b78670d8d65786efea6"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677128359,"viden2.it.env.dtu.dk","viden2.it.env.dtu.dk","2020-11-21T11:28:33.721","2020-11-21T10:28:33","2021-02-19T10:28:33","040433d378a3edb813ff171c1ca1343c142d"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677130519,"login.env.dtu.dk","login.env.dtu.dk","2020-11-21T11:28:28.803","2020-11-21T10:28:28","2021-02-19T10:28:28","04b9d61e969a0f3425f6c6bea0314e903195"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677128255,"keys.env.dtu.dk","keys.env.dtu.dk","2020-11-21T11:28:06.15","2020-11-21T10:28:06","2021-02-19T10:28:06","0317a26f91b5a80b620ed214e1dd7afca1aa"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677128018,"crypto-party.it.env.dtu.dk","crypto-party.it.env.dtu.dk","2020-11-21T11:28:00.795","2020-11-21T10:28:00","2021-02-19T10:28:00","0464ed28ead9900169b86788736d22a683a9"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677126409,"care.env.dtu.dk","care.env.dtu.dk
crypto-party.it.env.dtu.dk
doc.it.env.dtu.dk
glossary.env.dtu.dk
keys.env.dtu.dk
viden2.it.env.dtu.dk
vwww2.env.dtu.dk
wiki-wt.env.dtu.dk","2020-11-21T11:27:55.355","2020-11-21T10:27:55","2021-02-19T10:27:55","03d21c2d4a295e11b7494e73741e4927f906"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677126956,"3r.env.dtu.dk","3r.env.dtu.dk
3r.er.dtu.dk
crypto-party.it.env.dtu.dk
doc.it.env.dtu.dk
glossary.env.dtu.dk
keys.env.dtu.dk
viden2.it.env.dtu.dk
vwww2.env.dtu.dk
wiki-wt.env.dtu.dk","2020-11-21T11:27:48.034","2020-11-21T10:27:47","2021-02-19T10:27:47","043db05d2fbd69981598f4d37070054aaf04"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677120748,"3r.env.dtu.dk","3r.env.dtu.dk","2020-11-21T11:27:40.533","2020-11-21T10:27:40","2021-02-19T10:27:40","045d27585c7440aada2d0ad34bb02c763cda"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3677124658,"3r.env.dtu.dk","3r.env.dtu.dk
3r.er.dtu.dk
crypto-party.it.env.dtu.dk
doc.it.env.dtu.dk
glossary.env.dtu.dk
keys.env.dtu.dk
viden2.it.env.dtu.dk
vwww2.env.dtu.dk","2020-11-21T11:27:13.669","2020-11-21T10:27:13","2021-02-19T10:27:13","033e7ec2efe31c8f5c94846bdc93d1c65a39"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3670550316,"mazemapint.cas.dtu.dk","mazemapint.cas.dtu.dk","2020-11-20T00:36:02.199","2020-11-19T23:36:02","2021-02-17T23:36:02","04b00e59e4242ed0e5dceea50790a188bb16"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3670364828,"dmg.man.dtu.dk","dmg.man.dtu.dk","2020-11-19T23:48:16.422","2020-11-19T22:48:16","2021-02-17T22:48:16","03339f0f277702d8da498d21745bf5fa4690"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3668317776,"www.ssw.mek.dtu.dk","www.ssw.mek.dtu.dk","2020-11-19T12:15:41.464","2020-11-19T11:15:41","2021-02-17T11:15:41","04ed8dcfce67d33ff6e240078ca9af2ff603"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3667770075,"onlinecareerevents.com","jobbank.dtu.dk","2020-11-19T09:24:19.095","2020-11-19T08:24:18","2021-02-17T08:24:18","04212b915c0e887ebc90dfb98f3ea408331a"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3663323376,"onlinecareerevents.com","jobbank.dtu.dk","2020-11-18T09:09:51.799","2020-11-18T08:09:51","2021-02-16T08:09:51","047bea60a3f0d30050fdfd22f041a96c55bf"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3662594606,"learnmore2.imm.dtu.dk","learnmore2.imm.dtu.dk","2020-11-18T05:25:11.555","2020-11-18T04:25:11","2021-02-16T04:25:11","0430909239e246ee40ed39656cbbcb9997fc"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3661646045,"resources.mcq.eksamen.dtu.dk","resources.mcq.eksamen.dtu.dk","2020-11-18T00:35:16.966","2020-11-17T23:35:16","2021-02-15T23:35:16","04b5d22cc579f6b13f811d69da55de348b17"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3659953252,"externalip.dtu.dk","externalip.dtu.dk","2020-11-17T15:20:13.277","2020-11-17T14:20:12","2021-02-15T14:20:12","046d314b5b2586ea626737e07e1651e2a4f8"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3659857899,"genomic-pt.dtu.dk","genomic-pt.dtu.dk
www.genomic-pt.dtu.dk","2020-11-17T14:49:05.441","2020-11-17T00:00:00","2021-11-16T23:59:59","00a89a3deec17e45ab953618bfb5f245b2"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3659842195,"onlinecareerevents.com","jobbank.dtu.dk","2020-11-17T14:42:01.967","2020-11-17T13:42:01","2021-02-15T13:42:01","048611e9e6de5ca781bdaa41281c1ab27290"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3659786974,"genomic-pt.dtu.dk","genomic-pt.dtu.dk
www.genomic-pt.dtu.dk","2020-11-17T14:25:51.648","2020-11-17T00:00:00","2021-11-16T23:59:59","00f1ea6f915832325b7828b9a11b03a137"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3657162301,"orbit.dtu.dk","orbit.dtu.dk","2020-11-17T00:36:47.526","2020-11-16T23:36:47","2021-02-14T23:36:47","044216571d4a2665ae5e520958d78b964dc7"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3657163798,"orbit.dtu.dk","orbit.dtu.dk","2020-11-17T00:35:41.696","2020-11-16T23:35:41","2021-02-14T23:35:41","0428d51113abd0510a97682d24ad40aba348"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3657160868,"orbit.dtu.dk","orbit.dtu.dk","2020-11-17T00:34:46.884","2020-11-16T23:34:46","2021-02-14T23:34:46","04d2149957b8bea2070e54006047be904aa4"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3656496131,"equip.byg.dtu.dk","equip.byg.dtu.dk","2020-11-16T20:55:14.171","2020-11-16T19:55:13","2021-02-14T19:55:13","04b516c89ed90045dde60aee7319bc1f603c"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3656419665,"www.ctaskseq.byg.dtu.dk","ctaskseq.byg.dtu.dk
www.ctaskseq.byg.dtu.dk","2020-11-16T20:25:58.203","2020-11-16T19:25:58","2021-02-14T19:25:58","0366e256914b8b976ea9161d4ae0efa35604"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3654756443,"genomic-pt.dtu.dk","genomic-pt.dtu.dk
www.genomic-pt.dtu.dk","2020-11-16T11:07:49.99","2020-11-16T00:00:00","2021-11-16T23:59:59","3b5c5ad4fc0112cf424aef58adc9ccaa"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3653479478,"www.lifelonglearning.dtu.dk","www.lifelonglearning.dtu.dk","2020-11-16T04:32:41.546","2020-11-16T03:32:41","2021-02-14T03:32:41","0391442128b0233f802576b9252ff7afec78"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3653479370,"lifelonglearning.dtu.dk","lifelonglearning.dtu.dk","2020-11-16T04:32:36.299","2020-11-16T03:32:35","2021-02-14T03:32:35","0465fa94f36a7c5f633a88e85c562062e77f"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648804065,"www.shb2002.dtu.dk","www.shb2002.dtu.dk","2020-11-15T00:42:02.582","2020-11-14T23:42:02","2021-02-12T23:42:02","03f2951a78f3a91597c3220d7c08cb53e1f0"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648794189,"postproc.mcq.eksamen.dtu.dk","postproc.mcq.eksamen.dtu.dk","2020-11-15T00:39:14.575","2020-11-14T23:39:14","2021-02-12T23:39:14","0320885124f8876683c4db38674fb15ccc38"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648789484,"mcq.eksamen.dtu.dk","mcq.eksamen.dtu.dk","2020-11-15T00:37:40.631","2020-11-14T23:37:40","2021-02-12T23:37:40","0458ec8e8e46f865561338195c3ef944b7d3"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648781541,"kurser.dtu.dk","kurser.dtu.dk","2020-11-15T00:36:17.923","2020-11-14T23:36:17","2021-02-12T23:36:17","04fbb49a2f81f512dda74207dabd1f93191a"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648785265,"ihkkursusarkiv.dtu.dk","ihkkursusarkiv.dtu.dk","2020-11-15T00:36:05.286","2020-11-14T23:36:05","2021-02-12T23:36:05","03d7b9ccae7a3593ca7ac8d2a7a2c5ea4532"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3648777641,"designer.mcq.eksamen.dtu.dk","designer.mcq.eksamen.dtu.dk","2020-11-15T00:35:15.116","2020-11-14T23:35:14","2021-02-12T23:35:14","04b2d25246cdd528f7c938d87d6a962648e8"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3642778234,"*.food.dtu.dk","*.food.dtu.dk
food.dtu.dk","2020-11-13T13:28:36.808","2020-11-13T00:00:00","2021-11-13T23:59:59","0379269ae7980f82836725755a80a8a5"
9324,"C=US, O=Amazon, OU=Server CA 1B, CN=Amazon",3635904388,"data.dtu.dk","data.dtu.dk","2020-11-12T00:25:17.412","2020-11-12T00:00:00","2021-12-11T23:59:59","0816f50948ab96f46d0d67ed105aa438"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3634138943,"onlinecareerevents.com","jobbank.dtu.dk","2020-11-11T14:54:56.421","2020-11-11T13:54:56","2021-02-09T13:54:56","048161750d827812989ac6d59acfac17fd79"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3629240774,"qpit.fysik.dtu.dk","qpit.fysik.dtu.dk","2020-11-10T12:47:30.087","2020-11-10T11:47:29","2021-02-08T11:47:29","039bd78f79ef6bec34e3b7adbeab6c8673e8"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3629239470,"wiki.qpit.fysik.dtu.dk","wiki.qpit.fysik.dtu.dk","2020-11-10T12:47:07.137","2020-11-10T11:47:06","2021-02-08T11:47:06","04e80537cc1543a72c2c627303a658cef7fe"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3629236935,"labbook.qpit.fysik.dtu.dk","labbook.qpit.fysik.dtu.dk","2020-11-10T12:46:29.542","2020-11-10T11:46:29","2021-02-08T11:46:29","0336bf92769abd0ca0d8eebc8b1178cc740d"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3628685079,"climify-production.compute.dtu.dk","climify-production.compute.dtu.dk","2020-11-10T10:05:41.891","2020-11-10T09:05:41","2021-02-08T09:05:41","04f7591a74acd88e9e51e68b85831bcc4e64"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3625543613,"kort.fangstjournalen.dtu.dk","kort.fangstjournalen.dtu.dk
www.kort.fangstjournalen.dtu.dk","2020-11-09T18:18:22.184","2020-11-09T00:00:00","2021-11-09T23:59:59","529f2c9e9446d52e8751f957381f09ef"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3619294683,"www.mbar.dtu.dk","www.mbar.dtu.dk","2020-11-08T09:15:36.919","2020-11-08T08:15:36","2021-02-06T08:15:36","044d8ff764e39d09c0a2815c769201254155"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3619179567,"best.dtu.dk","best.dtu.dk
www.best.dtu.dk","2020-11-08T08:36:23.417","2020-11-08T07:36:23","2021-02-06T07:36:23","0478bcab9f94c1269f367bfbdfc536e2164e"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3609972638,"office.ebdrup.biosustain.dtu.dk","office.ebdrup.biosustain.dtu.dk","2020-11-06T07:33:27.811","2020-11-06T06:33:27","2021-02-04T06:33:27","04d05f153f9745267f5afd7ca32327b09146"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3609972571,"ice.ebdrup.biosustain.dtu.dk","ice.ebdrup.biosustain.dtu.dk","2020-11-06T07:33:19.894","2020-11-06T06:33:19","2021-02-04T06:33:19","04ce4f6cb3227f6117e9d7767cb9fda88d75"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3609976435,"cloud.ebdrup.biosustain.dtu.dk","cloud.ebdrup.biosustain.dtu.dk","2020-11-06T07:33:12.1","2020-11-06T06:33:11","2021-02-04T06:33:11","038bca08de84b6ad49cf140fa8847b0b51b4"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3607425576,"food-pweb-erduforsoed01.win.dtu.dk","food-pweb-erduforsoed01.win.dtu.dk","2020-11-05T17:28:55.156","2020-11-05T16:28:55","2021-02-03T16:28:55","03eadb6eb81ed6bf72218b86d4f83a6f55db"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3601219745,"test.lifelonglearning.dtu.dk","test.lifelonglearning.dtu.dk","2020-11-04T08:35:50.498","2020-11-04T07:35:50","2021-02-02T07:35:50","04b0fac2111313c4f599a9f5ecad55256fdc"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3598352057,"zeppelin.eitlab.diplom.dtu.dk","zeppelin.eitlab.diplom.dtu.dk","2020-11-03T18:03:22.081","2020-11-03T17:03:21","2021-02-01T17:03:21","0477e3976942e9c877ade9388786ae8af77a"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3595091528,"dispensation.genoptag.dtu.dk","dispensation.genoptag.dtu.dk","2020-11-03T00:34:34.23","2020-11-02T23:34:34","2021-01-31T23:34:34","03afceb75ea39297cf009aa6da6ee250722c"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3591494684,"learnmore1.imm.dtu.dk","learnmore1.imm.dtu.dk","2020-11-02T05:25:16.893","2020-11-02T04:25:16","2021-01-31T04:25:16","03c242c2058d60bce5493213377484589bef"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3586894620,"devops06.eitlab.diplom.dtu.dk","devops06.eitlab.diplom.dtu.dk","2020-11-01T04:08:18.202","2020-11-01T03:08:17","2021-01-30T03:08:17","040bb6057ff35f8979d508159f0264159835"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3586107648,"www.campusnet.dtu.dk","www.campusnet.dtu.dk","2020-11-01T00:37:54.263","2020-10-31T23:37:54","2021-01-29T23:37:54","032e5e73adf49c88ef06e1b001a2241a2ad4"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3586102436,"optag.dtu.dk","optag.dtu.dk","2020-11-01T00:36:50.446","2020-10-31T23:36:50","2021-01-29T23:36:50","037b24e733eaaffcbdf1b9d1e8b570669154"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3586099333,"cn.dtu.dk","cn.dtu.dk","2020-11-01T00:34:33.887","2020-10-31T23:34:33","2021-01-29T23:34:33","0347c8c2de195f4831c836a78ae948549d34"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3586098435,"campusnet.dtu.dk","campusnet.dtu.dk","2020-11-01T00:34:16.034","2020-10-31T23:34:15","2021-01-29T23:34:15","049707ac2543bc114b7af6bad0ac9963d47b"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3585893452,"communication.moh2020.dtu.dk","communication.moh2020.dtu.dk","2020-10-31T23:53:41.634","2020-10-31T22:53:41","2021-01-29T22:53:41","0477f0c14889f0a959d6a1d32bed038171c7"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3585872421,"sftpbeamer.cbs.dtu.dk","sftpbeamer.cbs.dtu.dk","2020-10-31T23:46:38.836","2020-10-31T22:46:38","2021-01-29T22:46:38","04e6ed6ef8a92c72382ae8e45c1c9e6b68c1"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3585632776,"ftp.space.dtu.dk","ftp.space.dtu.dk","2020-10-31T22:42:20.803","2020-10-31T21:42:20","2021-01-29T21:42:20","03b46a2459da72b230a529cb56b4f3207537"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3583891308,"devops05.eitlab.diplom.dtu.dk","devops05.eitlab.diplom.dtu.dk","2020-10-31T12:48:20.673","2020-10-31T11:48:20","2021-01-29T11:48:20","033ba173978ffb64e9e4b58a01444aa40047"
16418,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3583681224,"production.auth.cvt.dk","auth.findit.dtu.dk","2020-10-31T11:39:26.604","2020-10-31T10:39:26","2021-01-29T10:39:26","04f303dc53cd596705d74e4894fbd8b0a3aa"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3573801107,"support.it.env.dtu.dk","support.it.env.dtu.dk
www.support.it.env.dtu.dk","2020-10-29T19:05:32.999","2020-10-29T00:00:00","2021-10-29T23:59:59","008760c3b13f002e7fd937477905d98255"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3535626160,"*.test1.win.dtu.dk","*.test1.win.dtu.dk
*.test2.ait.dtu.dk
*.test3.adm.dtu.dk","2020-10-20T14:01:41.091","2020-10-20T00:00:00","2021-10-20T23:59:59","00fbd497579bcfcc204ae9846b1ac8a82a"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3535161922,"*.nora.adm.dtu.dk","*.nora.adm.dtu.dk
nora.adm.dtu.dk","2020-10-20T11:26:36.984","2020-10-20T00:00:00","2021-10-20T23:59:59","569c9104c4b87e1a41c3db80a2c3a0c6"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3535161837,"*.rap.adm.dtu.dk","*.rap.adm.dtu.dk
rap.adm.dtu.dk","2020-10-20T11:26:29.744","2020-10-20T00:00:00","2021-10-20T23:59:59","00dff3de0757dee4a0606636999f95645b"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3530086593,"mlsm.man.dtu.dk","mlsm.man.dtu.dk
www.mlsm.man.dtu.dk","2020-10-19T10:24:56.349","2020-10-19T00:00:00","2021-10-19T23:59:59","00e29374714708b366747ba4b11b6bfe12"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3469761406,"*.syslab.dtu.dk","*.syslab.dtu.dk
syslab.dtu.dk","2020-10-05T10:45:09.061","2020-10-05T00:00:00","2021-10-05T23:59:59","7fb0534450ef7fbc089dbd3cc005f59c"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3456771399,"*.biosustain.dtu.dk","*.biosustain.dtu.dk
biosustain.dtu.dk","2020-10-02T08:57:13.448","2020-10-02T00:00:00","2021-10-02T23:59:59","00d25718c12422ae63dddcf755a27669df"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3456760159,"*.oil.dtu.dk","*.oil.dtu.dk
oil.dtu.dk","2020-10-02T08:53:17.535","2020-10-02T00:00:00","2021-10-02T23:59:59","008d50adf794df180055c52f2439c6df25"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3456748182,"*.windenergy.dtu.dk","*.windenergy.dtu.dk
windenergy.dtu.dk","2020-10-02T08:49:27.73","2020-10-02T00:00:00","2021-10-02T23:59:59","00e90af7274680bdb932cd5d015ef9d435"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3421871547,"genomic-pt.dtu.dk","genomic-pt.dtu.dk
www.genomic-pt.dtu.dk","2020-09-24T10:02:37.92","2020-09-24T00:00:00","2021-09-24T23:59:59","0d66e455e808e54f37b8795f364b004f"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3421749487,"*.testshop.adm.dtu.dk","*.testshop.adm.dtu.dk
testshop.adm.dtu.dk","2020-09-24T09:23:04.085","2020-09-24T00:00:00","2021-09-24T23:59:59","00c26c9e8132e605dc47d92bd49ecbb179"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3413322372,"*.adm.dtu.dk","*.adm.dtu.dk
adm.dtu.dk","2020-09-22T11:25:46.033","2020-09-22T00:00:00","2021-09-22T23:59:59","398fd8fa7ed494d96cc3549981cf2c87"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",3398281839,"www.dtu.dk","www.dtu.dk","2020-09-19T00:13:02.537","2020-09-19T00:00:00","2021-10-20T12:00:00","0b9ec30cd4ed8e9a6b234177d0c78516"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3366378753,"ip.dtu.dk","ip.dtu.dk
ipv4.dtu.dk
ipv6.dtu.dk","2020-09-11T02:51:24.95","2020-09-11T00:00:00","2021-09-11T23:59:59","009e826ecc9ed026d8e56125069e86829a"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3363128848,"dtu-efecte.dtu.dk","dtu-efecte.dtu.dk
www.dtu-efecte.dtu.dk","2020-09-10T09:49:18.198","2020-09-10T00:00:00","2021-09-10T23:59:59","00ea9ea005325dff40d9c87fe2e0657ca5"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3362998393,"databarprint.dtu.dk","databarprint.dtu.dk
www.databarprint.dtu.dk","2020-09-10T09:07:24.109","2020-09-10T00:00:00","2021-09-09T23:59:59","3a5aee330abc6c561b0233d7b9ac8a38"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3359471916,"databarprint.dtu.dk","databarprint.dtu.dk
www.databarprint.dtu.dk","2020-09-09T14:04:43.398","2020-09-09T00:00:00","2021-09-09T23:59:59","54701e2a6adbbe5e5cb7616e86365520"
